seq,epoch_start,t_rel_s,latency_ms,status,ok,error
1515,1788581669.16,199.045,456.68,200,True,
1516,1788581668.91,198.794,730.1,200,True,
1517,1788581668.249,198.133,1475.77,200,True,
1518,1788581667.71,197.595,2096.94,200,True,
1519,1788581668.001,197.886,1878.9,200,True,
1520,1788581668.723,198.608,1267.84,200,True,
1521,1788581668.999,198.884,995.69,200,True,
1522,1788581669.087,198.971,1042.71,200,True,
1523,1788581669.617,199.501,515.26,200,True,
1524,1788581668.728,198.612,1475.87,200,True,
1525,1788581669.64,199.524,805.35,200,True,
1526,1788581669.995,199.879,575.91,200,True,
1527,1788581669.991,199.876,667.01,200,True,
1528,1788581668.775,198.66,1946.53,200,True,
1529,1788581668.882,198.767,1998.52,200,True,
1530,1788581668.946,198.831,2129.32,200,True,
1531,1788581670.13,200.014,1021.83,200,True,
1532,1788581669.724,199.609,1485.86,200,True,
1533,1788581670.721,200.606,555.44,200,True,
1534,1788581671.076,200.96,523.65,200,True,
1535,1788581671.151,201.036,458.11,200,True,
1536,1788581670.445,200.33,1288.66,200,True,
1537,1788581671.21,201.095,556.05,200,True,
1538,1788581669.807,199.692,2012.76,200,True,
1539,1788581670.203,200.088,1775.95,200,True,
1540,1788581670.881,200.765,1205.87,200,True,
1541,1788581671.599,201.484,510.28,200,True,
1542,1788581670.658,200.543,1584.2,200,True,
1543,1788581669.88,199.765,2423.2,200,True,
1544,1788581671.979,201.864,493.66,200,True,
1545,1788581671.82,201.705,706.74,200,True,
1546,1788581672.109,201.994,515.0,200,True,
1547,1788581671.61,201.494,1044.76,200,True,
1548,1788581670.132,200.017,2787.24,200,True,
1549,1788581672.242,202.127,788.29,200,True,
1550,1788581672.624,202.509,500.65,200,True,
1551,1788581672.087,201.971,1042.71,200,True,
1552,1788581670.571,200.455,2739.49,200,True,
1553,1788581672.473,202.358,885.55,200,True,
1554,1788581672.527,202.411,847.3,200,True,
1555,1788581672.654,202.539,918.03,200,True,
1556,1788581673.125,203.01,485.9,200,True,
1557,1788581673.31,203.195,524.08,200,True,
1558,1788581673.129,203.014,708.91,200,True,
1559,1788581673.374,203.259,562.13,200,True,
1560,1788581671.277,201.162,2716.53,200,True,
1561,1788581673.031,202.915,1017.48,200,True,
1562,1788581673.359,203.243,791.31,200,True,
1563,1788581671.734,201.618,2657.36,200,True,
1564,1788581673.572,203.457,901.33,200,True,
1565,1788581673.993,203.878,522.58,200,True,
1566,1788581674.048,203.933,518.73,200,True,
1567,1788581673.611,203.496,973.77,200,True,
1568,1788581673.838,203.723,772.3,200,True,
1569,1788581674.15,204.035,510.41,200,True,
1570,1788581671.766,201.651,3233.59,200,True,
1571,1788581673.936,203.821,1073.95,200,True,
1572,1788581674.391,204.276,822.61,200,True,
1573,1788581674.66,204.545,698.68,200,True,
1574,1788581672.303,202.188,3085.83,200,True,
1575,1788581674.585,204.469,818.83,200,True,
1576,1788581673.834,203.719,1640.53,200,True,
1577,1788581674.474,204.358,1038.35,200,True,
1578,1788581674.567,204.451,1033.94,200,True,
1579,1788581675.214,205.098,447.7,200,True,
1580,1788581674.516,204.401,1151.77,200,True,
1581,1788581675.512,205.397,439.09,200,True,
1582,1788581672.919,202.804,3077.21,200,True,
1583,1788581675.475,205.359,524.28,200,True,
1584,1788581675.404,205.288,821.16,200,True,
1585,1788581675.359,205.244,911.11,200,True,
1586,1788581675.389,205.274,986.99,200,True,
1587,1788581674.611,204.495,1789.34,200,True,
1588,1788581675.01,204.895,1452.26,200,True,
1589,1788581675.601,205.485,938.1,200,True,
1590,1788581675.662,205.546,1008.24,200,True,
1591,1788581675.0,204.885,1795.76,200,True,
1592,1788581675.951,205.836,912.46,200,True,
1593,1788581675.999,205.884,930.7,200,True,
1594,1788581676.376,206.261,780.23,200,True,
1595,1788581676.225,206.109,941.41,200,True,
1596,1788581676.27,206.155,993.92,200,True,
1597,1788581676.67,206.554,718.0,200,True,
1598,1788581676.462,206.347,1136.43,200,True,
1599,1788581675.668,205.552,1978.9,200,True,
1600,1788581676.864,206.748,846.7,200,True,
1601,1788581675.996,205.881,1763.53,200,True,
1602,1788581677.166,207.051,621.33,200,True,
1603,1788581677.156,207.041,669.62,200,True,
1604,1788581676.796,206.68,1066.63,200,True,
1605,1788581676.93,206.814,957.13,200,True,
1606,1788581677.388,207.272,733.14,200,True,
1607,1788581676.539,206.423,1662.29,200,True,
1608,1788581677.599,207.483,667.61,200,True,
1609,1788581677.788,207.672,818.55,200,True,
1610,1788581676.4,206.284,2339.53,200,True,
1611,1788581677.647,207.531,1144.47,200,True,
1612,1788581677.264,207.149,1578.44,200,True,
1613,1788581677.887,207.771,1004.29,200,True,
1614,1788581678.606,208.491,513.46,200,True,
1615,1788581677.71,207.595,1490.06,200,True,
1616,1788581678.201,208.086,1099.89,200,True,
1617,1788581678.843,208.727,706.0,200,True,
1618,1788581678.739,208.624,830.98,200,True,
1619,1788581679.301,209.186,457.44,200,True,
1620,1788581677.862,207.747,1978.92,200,True,
1621,1788581678.121,208.006,1727.08,200,True,
1622,1788581677.76,207.645,2096.23,200,True,
1623,1788581679.12,209.004,766.5,200,True,
1624,1788581678.891,208.776,1067.79,200,True,
1625,1788581677.826,207.71,2321.35,200,True,
1626,1788581679.549,209.433,704.01,200,True,
1627,1788581679.758,209.643,498.56,200,True,
1628,1788581679.886,209.771,581.13,200,True,
1629,1788581679.856,209.741,805.76,200,True,
1630,1788581679.2,209.085,1463.18,200,True,
1631,1788581679.848,209.733,897.53,200,True,
1632,1788581680.253,210.137,505.17,200,True,
1633,1788581679.959,209.843,919.53,200,True,
1634,1788581678.266,208.151,2683.07,200,True,
1635,1788581679.57,209.455,1389.88,200,True,
1636,1788581680.147,210.032,826.43,200,True,
1637,1788581678.791,208.676,2309.67,200,True,
1638,1788581680.663,210.548,523.47,200,True,
1639,1788581680.758,210.642,482.98,200,True,
1640,1788581680.746,210.63,501.94,200,True,
1641,1788581680.257,210.142,1051.73,200,True,
1642,1788581680.878,210.763,806.91,200,True,
1643,1788581680.467,210.352,1218.16,200,True,
1644,1788581681.241,211.125,513.18,200,True,
1645,1788581679.841,209.726,1921.78,200,True,
1646,1788581680.949,210.834,970.66,200,True,
1647,1788581680.662,210.547,1262.32,200,True,
1648,1788581680.96,210.845,963.98,200,True,
1649,1788581680.974,210.858,975.22,200,True,
1650,1788581681.101,210.985,1038.36,200,True,
1651,1788581681.187,211.072,1006.46,200,True,
1652,1788581681.924,211.809,521.12,200,True,
1653,1788581681.754,211.638,752.49,200,True,
1654,1788581681.247,211.132,1273.31,200,True,
1655,1788581681.685,211.57,937.27,200,True,
1656,1788581681.309,211.193,1376.38,200,True,
1657,1788581681.685,211.57,1017.57,200,True,
1658,1788581681.949,211.833,845.9,200,True,
1659,1788581682.139,212.024,710.4,200,True,
1660,1788581682.521,212.405,474.83,200,True,
1661,1788581681.763,211.648,1233.58,200,True,
1662,1788581681.92,211.805,1329.55,200,True,
1663,1788581681.924,211.809,1373.99,200,True,
1664,1788581682.623,212.507,946.87,200,True,
1665,1788581682.85,212.734,744.84,200,True,
1666,1788581682.996,212.88,631.46,200,True,
1667,1788581682.445,212.33,1209.84,200,True,
1668,1788581682.685,212.57,987.65,200,True,
1669,1788581682.193,212.078,1496.05,200,True,
1670,1788581682.506,212.391,1287.17,200,True,
1671,1788581682.997,212.881,1094.17,200,True,
1672,1788581683.627,213.512,532.83,200,True,
1673,1788581683.569,213.454,732.37,200,True,
1674,1788581682.703,212.587,1649.17,200,True,
1675,1788581683.655,213.54,795.54,200,True,
1676,1788581683.25,213.134,1344.62,200,True,
1677,1788581683.298,213.183,1343.73,200,True,
1678,1788581682.795,212.679,1865.12,200,True,
1679,1788581683.594,213.479,1164.73,200,True,
1680,1788581684.16,214.045,603.53,200,True,
1681,1788581683.794,213.678,1046.96,200,True,
1682,1788581683.673,213.557,1243.07,200,True,
1683,1788581684.352,214.237,617.41,200,True,
1684,1788581684.642,214.527,460.88,200,True,
1685,1788581684.763,214.648,499.04,200,True,
1686,1788581684.916,214.8,455.95,200,True,
1687,1788581683.689,213.574,1706.33,200,True,
1688,1788581684.091,213.975,1547.57,200,True,
1689,1788581684.451,214.335,1263.04,200,True,
1690,1788581684.759,214.644,964.29,200,True,
1691,1788581684.66,214.544,1105.84,200,True,
1692,1788581684.302,214.186,1548.39,200,True,
1693,1788581684.969,214.854,933.96,200,True,
1694,1788581684.84,214.725,1228.6,200,True,
1695,1788581685.714,215.598,494.18,200,True,
1696,1788581685.723,215.608,512.3,200,True,
1697,1788581685.766,215.65,555.64,200,True,
1698,1788581685.262,215.147,1143.38,200,True,
1699,1788581685.372,215.256,1113.58,200,True,
1700,1788581685.85,215.735,724.62,200,True,
1701,1788581684.594,214.479,2071.56,200,True,
1702,1788581685.638,215.523,1032.19,200,True,
1703,1788581685.103,214.987,1850.76,200,True,
1704,1788581686.321,216.206,653.8,200,True,
1705,1788581686.208,216.093,774.14,200,True,
1706,1788581686.575,216.459,463.43,200,True,
1707,1788581686.069,215.954,969.15,200,True,
1708,1788581686.236,216.12,1098.51,200,True,
1709,1788581686.975,216.86,516.23,200,True,
1710,1788581687.038,216.923,453.6,200,True,
1711,1788581686.485,216.37,1025.84,200,True,
1712,1788581687.038,216.923,503.04,200,True,
1713,1788581685.396,215.28,2270.84,200,True,
1714,1788581686.671,216.555,1175.81,200,True,
1715,1788581686.954,216.838,955.49,200,True,
1716,1788581685.903,215.788,2063.11,200,True,
1717,1788581687.491,217.376,584.01,200,True,
1718,1788581687.667,217.551,539.76,200,True,
1719,1788581687.334,217.219,1141.89,200,True,
1720,1788581687.909,217.794,575.83,200,True,
1721,1788581687.492,217.376,1095.84,200,True,
1722,1788581687.511,217.396,1089.05,200,True,
1723,1788581688.206,218.091,447.3,200,True,
1724,1788581686.406,216.29,2350.47,200,True,
1725,1788581686.666,216.55,2403.86,200,True,
1726,1788581687.967,217.851,1107.79,200,True,
1727,1788581688.654,218.538,486.84,200,True,
1728,1788581688.476,218.361,731.09,200,True,
1729,1788581688.485,218.37,793.09,200,True,
1730,1788581688.075,217.96,1441.3,200,True,
1731,1788581689.07,218.954,521.63,200,True,
1732,1788581687.846,217.731,1758.28,200,True,
1733,1788581686.982,216.867,2668.44,200,True,
1734,1788581688.588,218.472,1095.69,200,True,
1735,1788581688.756,218.641,1031.01,200,True,
1736,1788581687.541,217.426,2257.93,200,True,
1737,1788581689.278,219.163,697.1,200,True,
1738,1788581689.074,218.959,1011.38,200,True,
1739,1788581689.141,219.025,1149.45,200,True,
1740,1788581689.683,219.568,632.31,200,True,
1741,1788581689.651,219.535,736.65,200,True,
1742,1788581689.591,219.476,799.0,200,True,
1743,1788581688.6,218.485,1820.8,200,True,
1744,1788581689.207,219.092,1298.07,200,True,
1745,1788581689.605,219.489,971.93,200,True,
1746,1788581689.799,219.684,832.15,200,True,
1747,1788581689.517,219.401,1381.83,200,True,
1748,1788581690.387,220.272,552.4,200,True,
1749,1788581690.577,220.461,417.11,200,True,
1750,1788581690.086,219.97,926.13,200,True,
1751,1788581689.975,219.86,1044.65,200,True,
1752,1788581689.787,219.672,1512.79,200,True,
1753,1788581690.29,220.175,1026.89,200,True,
1754,1788581690.631,220.516,768.72,200,True,
1755,1788581690.421,220.306,1371.95,200,True,
1756,1788581690.94,220.824,957.04,200,True,
1757,1788581690.316,220.2,1623.36,200,True,
1758,1788581691.4,221.285,583.63,200,True,
1759,1788581690.39,220.275,1610.18,200,True,
1760,1788581690.898,220.783,1406.39,200,True,
1761,1788581691.012,220.896,1302.63,200,True,
1762,1788581690.505,220.39,1834.93,200,True,
1763,1788581690.994,220.878,1403.7,200,True,
1764,1788581691.793,221.678,638.25,200,True,
1765,1788581691.3,221.185,1347.64,200,True,
1766,1788581691.02,220.904,1785.91,200,True,
1767,1788581691.939,221.824,964.56,200,True,
1768,1788581692.34,222.225,640.26,200,True,
1769,1788581691.897,221.781,1093.1,200,True,
1770,1788581691.317,221.201,1794.77,200,True,
1771,1788581692.806,222.69,452.63,200,True,
1772,1788581692.431,222.316,866.74,200,True,
1773,1788581692.305,222.189,1011.23,200,True,
1774,1788581692.314,222.199,1011.74,200,True,
1775,1788581692.648,222.532,699.35,200,True,
1776,1788581692.904,222.788,619.54,200,True,
1777,1788581691.984,221.868,1616.07,200,True,
1778,1788581692.001,221.885,1884.02,200,True,
1779,1788581693.112,222.996,802.88,200,True,
1780,1788581693.316,223.201,613.92,200,True,
1781,1788581693.347,223.232,715.32,200,True,
1782,1788581693.258,223.143,862.02,200,True,
1783,1788581693.326,223.211,875.1,200,True,
1784,1788581693.523,223.408,806.62,200,True,
1785,1788581693.885,223.769,499.1,200,True,
1786,1788581693.298,223.183,1100.04,200,True,
1787,1788581692.397,222.282,2022.88,200,True,
1788,1788581692.981,222.865,1533.05,200,True,
1789,1788581693.6,223.484,972.23,200,True,
1790,1788581694.12,224.005,671.94,200,True,
1791,1788581693.915,223.799,966.71,200,True,
1792,1788581694.398,224.283,498.42,200,True,
1793,1788581694.062,223.947,1017.07,200,True,
1794,1788581693.93,223.815,1190.91,200,True,
1795,1788581694.881,224.766,475.99,200,True,
1796,1788581692.99,222.874,2527.15,200,True,
1797,1788581695.121,225.006,484.41,200,True,
1798,1788581694.33,224.214,1280.8,200,True,
1799,1788581694.42,224.305,1230.74,200,True,
1800,1788581694.896,224.781,799.52,200,True,
1801,1788581694.201,224.086,1628.12,200,True,
1802,1788581695.08,224.964,810.95,200,True,
1803,1788581694.514,224.398,1643.92,200,True,
1804,1788581694.572,224.457,1612.57,200,True,
1805,1788581695.517,225.402,777.56,200,True,
1806,1788581695.89,225.775,498.12,200,True,
1807,1788581694.384,224.268,2128.93,200,True,
1808,1788581695.357,225.242,1289.36,200,True,
1809,1788581696.185,226.069,467.43,200,True,
1810,1788581695.605,225.49,1079.25,200,True,
1811,1788581694.792,224.677,1918.39,200,True,
1812,1788581695.696,225.581,1178.31,200,True,
1813,1788581695.829,225.714,1048.93,200,True,
1814,1788581696.389,226.273,541.13,200,True,
1815,1788581696.711,226.595,447.38,200,True,
1816,1788581696.157,226.042,1073.98,200,True,
1817,1788581695.611,225.495,1785.01,200,True,
1818,1788581695.651,225.536,1863.91,200,True,
1819,1788581696.685,226.569,940.37,200,True,
1820,1788581696.513,226.397,1172.03,200,True,
1821,1788581696.294,226.179,1429.58,200,True,
1822,1788581696.874,226.759,982.77,200,True,
1823,1788581696.93,226.814,933.33,200,True,
1824,1788581697.515,227.4,460.74,200,True,
1825,1788581697.396,227.28,654.38,200,True,
1826,1788581696.878,226.763,1607.85,200,True,
1827,1788581696.647,226.531,1879.85,200,True,
1828,1788581697.231,227.116,1366.2,200,True,
1829,1788581697.625,227.51,1001.23,200,True,
1830,1788581697.685,227.569,1027.3,200,True,
1831,1788581697.724,227.609,997.08,200,True,
1832,1788581696.652,226.537,2095.69,200,True,
1833,1788581697.158,227.043,1599.77,200,True,
1834,1788581698.05,227.935,860.97,200,True,
1835,1788581697.857,227.742,1110.28,200,True,
1836,1788581698.486,228.371,493.78,200,True,
1837,1788581698.598,228.482,524.06,200,True,
1838,1788581698.526,228.411,809.65,200,True,
1839,1788581697.976,227.86,1376.02,200,True,
1840,1788581698.911,228.796,598.36,200,True,
1841,1788581699.122,229.006,470.64,200,True,
1842,1788581698.626,228.511,1013.84,200,True,
1843,1788581697.863,227.748,1890.31,200,True,
1844,1788581699.336,229.221,471.64,200,True,
1845,1788581699.352,229.236,595.25,200,True,
1846,1788581698.98,228.865,1001.9,200,True,
1847,1788581698.712,228.596,1356.4,200,True,
1848,1788581698.967,228.852,1102.43,200,True,
1849,1788581699.64,229.525,748.51,200,True,
1850,1788581698.721,228.606,1707.9,200,True,
1851,1788581699.947,229.832,507.12,200,True,
1852,1788581699.592,229.477,861.7,200,True,
1853,1788581698.748,228.632,1722.12,200,True,
1854,1788581699.509,229.394,1061.5,200,True,
1855,1788581698.758,228.642,1865.94,200,True,
1856,1788581699.753,229.638,1030.36,200,True,
1857,1788581699.808,229.692,1072.15,200,True,
1858,1788581699.982,229.866,929.12,200,True,
1859,1788581700.07,229.954,949.45,200,True,
1860,1788581700.454,230.339,617.28,200,True,
1861,1788581700.068,229.953,1081.66,200,True,
1862,1788581700.784,230.668,484.77,200,True,
1863,1788581700.47,230.354,961.46,200,True,
1864,1788581700.389,230.273,1095.6,200,True,
1865,1788581700.911,230.796,585.24,200,True,
1866,1788581700.88,230.764,648.26,200,True,
1867,1788581700.571,230.455,1043.28,200,True,
1868,1788581700.429,230.314,1463.8,200,True,
1869,1788581701.484,231.369,497.5,200,True,
1870,1788581701.071,230.956,915.19,200,True,
1871,1788581701.15,231.035,1015.19,200,True,
1872,1788581700.454,230.339,1838.16,200,True,
1873,1788581701.614,231.499,688.71,200,True,
1874,1788581701.431,231.316,928.51,200,True,
1875,1788581701.496,231.381,1057.03,200,True,
1876,1788581701.987,231.871,595.78,200,True,
1877,1788581701.982,231.866,623.65,200,True,
1878,1788581700.624,230.508,1992.71,200,True,
1879,1788581701.019,230.904,1602.29,200,True,
1880,1788581702.165,232.05,501.73,200,True,
1881,1788581702.292,232.177,451.13,200,True,
1882,1788581701.893,231.777,1005.37,200,True,
1883,1788581702.605,232.49,563.01,200,True,
1884,1788581702.898,232.783,510.91,200,True,
1885,1788581702.303,232.187,1153.9,200,True,
1886,1788581702.36,232.244,1135.37,200,True,
1887,1788581702.553,232.438,941.9,200,True,
1888,1788581701.268,231.153,2259.15,200,True,
1889,1788581702.582,232.467,1004.23,200,True,
1890,1788581702.617,232.501,970.05,200,True,
1891,1788581701.528,231.413,2096.51,200,True,
1892,1788581702.667,232.551,1234.49,200,True,
1893,1788581703.625,233.509,499.09,200,True,
1894,1788581703.457,233.341,679.74,200,True,
1895,1788581703.495,233.38,756.2,200,True,
1896,1788581702.743,232.628,1667.11,200,True,
1897,1788581703.528,233.412,964.4,200,True,
1898,1788581702.622,232.506,1965.4,200,True,
1899,1788581703.587,233.471,1056.02,200,True,
1900,1788581703.495,233.38,1176.44,200,True,
1901,1788581703.409,233.294,1278.12,200,True,
1902,1788581704.251,234.136,626.47,200,True,
1903,1788581703.168,233.053,1744.25,200,True,
1904,1788581703.587,233.471,1511.84,200,True,
1905,1788581704.587,234.472,526.54,200,True,
1906,1788581704.492,234.377,700.39,200,True,
1907,1788581704.124,234.008,1155.53,200,True,
1908,1788581704.672,234.556,618.03,200,True,
1909,1788581703.901,233.786,1429.89,200,True,
1910,1788581704.136,234.021,1215.41,200,True,
1911,1788581704.913,234.797,510.28,200,True,
1912,1788581704.878,234.762,643.81,200,True,
1913,1788581704.643,234.527,886.61,200,True,
1914,1788581705.113,234.998,704.44,200,True,
1915,1788581705.423,235.307,455.86,200,True,
1916,1788581705.522,235.406,477.27,200,True,
1917,1788581704.41,234.295,1637.09,200,True,
1918,1788581705.331,235.216,944.55,200,True,
1919,1788581705.279,235.164,1076.87,200,True,
1920,1788581705.352,235.236,1014.98,200,True,
1921,1788581704.687,234.572,1699.76,200,True,
1922,1788581705.999,235.883,449.42,200,True,
1923,1788581706.356,236.241,444.63,200,True,
1924,1788581705.529,235.414,1336.85,200,True,
1925,1788581705.098,234.983,1942.3,200,True,
1926,1788581706.276,236.16,784.35,200,True,
1927,1788581706.801,236.685,464.0,200,True,
1928,1788581706.448,236.333,816.44,200,True,
1929,1788581705.192,235.077,2208.64,200,True,
1930,1788581705.879,235.763,1529.56,200,True,
1931,1788581707.041,236.925,732.21,200,True,
1932,1788581706.367,236.251,1440.24,200,True,
1933,1788581707.06,236.945,793.82,200,True,
1934,1788581707.408,237.293,533.09,200,True,
1935,1788581707.265,237.149,796.19,200,True,
1936,1788581705.29,235.174,2795.9,200,True,
1937,1788581707.265,237.149,882.7,200,True,
1938,1788581707.941,237.826,457.67,200,True,
1939,1788581707.854,237.739,589.27,200,True,
1940,1788581705.818,235.702,2667.06,200,True,
1941,1788581706.866,236.751,1636.67,200,True,
1942,1788581707.773,237.657,1025.86,200,True,
1943,1788581708.443,238.328,489.01,200,True,
1944,1788581708.485,238.37,451.17,200,True,
1945,1788581706.048,235.932,2956.8,200,True,
1946,1788581708.086,237.97,991.4,200,True,
1947,1788581708.061,237.946,1022.44,200,True,
1948,1788581708.799,238.683,456.34,200,True,
1949,1788581707.807,237.692,1454.02,200,True,
1950,1788581708.932,238.817,522.98,200,True,
1951,1788581706.387,236.272,3204.78,200,True,
1952,1788581708.936,238.821,670.38,200,True,
1953,1788581709.255,239.14,605.08,200,True,
1954,1788581709.261,239.146,673.1,200,True,
1955,1788581709.083,238.968,937.56,200,True,
1956,1788581709.077,238.962,952.86,200,True,
1957,1788581707.401,237.286,2691.95,200,True,
1958,1788581708.503,238.387,1605.87,200,True,
1959,1788581708.399,238.284,1782.33,200,True,
1960,1788581709.592,239.476,611.18,200,True,
1961,1788581709.607,239.491,668.33,200,True,
1962,1788581709.934,239.819,495.18,200,True,
1963,1788581708.147,238.032,2537.08,200,True,
1964,1788581709.86,239.745,1083.33,200,True,
1965,1788581710.021,239.906,962.77,200,True,
1966,1788581710.03,239.914,986.88,200,True,
1967,1788581710.109,239.993,912.0,200,True,
1968,1788581709.455,239.34,1663.94,200,True,
1969,1788581709.004,238.889,2183.17,200,True,
1970,1788581710.093,239.978,1117.52,200,True,
