epoch,time_iso,hpa_current_replicas,hpa_desired_replicas,hpa_target_util_pct,hpa_current_util_pct,hpa_last_scale_time,pods_running,pods_pending,restarts_sum,cpu_m_sum,mem_mi_sum,per_pod_detail
1788580335.0,11:52:14,4,6,70,425,2026-09-05T03:51:31Z,,,,2296.0,619.0,"59d5d7f794-2mpxn:362m,102Mi | 59d5d7f794-ld2xh:347m,104Mi | 59d5d7f794-pm2xc:467m,103Mi | 59d5d7f794-qm6c7:380m,103Mi | 59d5d7f794-s99kg:257m,104Mi | 59d5d7f794-t5xw7:483m,103Mi"
1788580370.4,11:52:50,6,8,70,389,2026-09-05T03:52:31Z,8,0,0,2724.0,785.0,"59d5d7f794-2mpxn:337m,102Mi | 59d5d7f794-52mjg:237m,82Mi | 59d5d7f794-87hw4:226m,82Mi | 59d5d7f794-ld2xh:449m,104Mi | 59d5d7f794-pm2xc:500m,103Mi | 59d5d7f794-qm6c7:268m,104Mi | 59d5d7f794-s99kg:352m,104Mi | 59d5d7f794-t5xw7:355m,104Mi"
1788580386.2,11:53:06,6,8,70,389,2026-09-05T03:52:31Z,8,0,0,2841.0,825.0,"59d5d7f794-2mpxn:500m,102Mi | 59d5d7f794-52mjg:382m,103Mi | 59d5d7f794-87hw4:259m,103Mi | 59d5d7f794-ld2xh:277m,103Mi | 59d5d7f794-pm2xc:403m,103Mi | 59d5d7f794-qm6c7:207m,104Mi | 59d5d7f794-s99kg:352m,104Mi | 59d5d7f794-t5xw7:461m,103Mi"
1788580401.9,11:53:21,6,8,70,389,2026-09-05T03:52:31Z,,,,2985.0,824.0,"59d5d7f794-2mpxn:345m,102Mi | 59d5d7f794-52mjg:312m,104Mi | 59d5d7f794-87hw4:341m,102Mi | 59d5d7f794-ld2xh:375m,103Mi | 59d5d7f794-pm2xc:393m,102Mi | 59d5d7f794-qm6c7:496m,103Mi | 59d5d7f794-s99kg:362m,105Mi | 59d5d7f794-t5xw7:361m,103Mi"
1788580437.3,11:53:57,8,8,70,373,2026-09-05T03:52:31Z,8,0,0,3009.0,826.0,"59d5d7f794-2mpxn:260m,102Mi | 59d5d7f794-52mjg:392m,104Mi | 59d5d7f794-87hw4:398m,102Mi | 59d5d7f794-ld2xh:446m,103Mi | 59d5d7f794-pm2xc:404m,103Mi | 59d5d7f794-qm6c7:384m,104Mi | 59d5d7f794-s99kg:362m,105Mi | 59d5d7f794-t5xw7:363m,103Mi"
1788580452.8,11:54:12,8,8,70,373,2026-09-05T03:52:31Z,8,0,0,8.0,828.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:1m,104Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-qm6c7:1m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580468.4,11:54:28,8,8,70,373,2026-09-05T03:52:31Z,8,0,0,8.0,826.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-qm6c7:1m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580483.9,11:54:43,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,10.0,829.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-52mjg:1m,104Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,104Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-qm6c7:1m,104Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580499.4,11:54:59,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,17.0,826.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-52mjg:2m,103Mi | 59d5d7f794-87hw4:3m,102Mi | 59d5d7f794-ld2xh:2m,104Mi | 59d5d7f794-pm2xc:2m,103Mi | 59d5d7f794-qm6c7:2m,103Mi | 59d5d7f794-s99kg:2m,104Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788580515.2,11:55:15,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,15.0,825.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-52mjg:2m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:3m,103Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-qm6c7:3m,103Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788580530.6,11:55:30,8,8,70,1,2026-09-05T03:52:31Z,,,,11.0,827.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:3m,103Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:2m,102Mi | 59d5d7f794-qm6c7:1m,104Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580566.0,11:56:05,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,,,
1788580601.4,11:56:41,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,11.0,824.0,"59d5d7f794-2mpxn:2m,102Mi | 59d5d7f794-52mjg:2m,103Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-qm6c7:1m,103Mi | 59d5d7f794-s99kg:2m,104Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580616.9,11:56:56,8,8,70,1,2026-09-05T03:52:31Z,,,,20.0,824.0,"59d5d7f794-2mpxn:3m,102Mi | 59d5d7f794-52mjg:3m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:3m,103Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-qm6c7:3m,103Mi | 59d5d7f794-s99kg:3m,104Mi | 59d5d7f794-t5xw7:3m,104Mi"
1788580652.3,11:57:32,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,12.0,826.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,104Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-qm6c7:3m,104Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:3m,104Mi"
1788580667.8,11:57:47,8,8,70,1,2026-09-05T03:52:31Z,,,,15.0,824.0,"59d5d7f794-2mpxn:3m,102Mi | 59d5d7f794-52mjg:3m,103Mi | 59d5d7f794-87hw4:2m,102Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-qm6c7:1m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580703.2,11:58:23,8,8,70,1,2026-09-05T03:52:31Z,8,0,0,13.0,826.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:3m,103Mi | 59d5d7f794-ld2xh:2m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-qm6c7:1m,104Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:2m,103Mi"
1788580718.7,11:58:38,8,7,70,1,2026-09-05T03:58:32Z,7,0,0,12.0,722.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:2m,103Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-ld2xh:3m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:2m,104Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788580734.2,11:58:54,8,7,70,1,2026-09-05T03:58:32Z,7,0,0,8.0,724.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,104Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580749.8,11:59:09,8,7,70,1,2026-09-05T03:58:32Z,7,0,0,9.0,723.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:2m,103Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:2m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580765.4,11:59:25,8,7,70,1,2026-09-05T03:58:32Z,7,0,0,13.0,723.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:4m,103Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788580780.8,11:59:40,7,7,70,1,2026-09-05T03:58:32Z,7,0,0,,,
1788580816.2,12:00:16,7,7,70,1,2026-09-05T03:58:32Z,7,0,0,11.0,725.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:3m,103Mi | 59d5d7f794-ld2xh:1m,104Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580831.9,12:00:31,7,7,70,1,2026-09-05T03:58:32Z,7,0,0,12.0,723.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-52mjg:1m,103Mi | 59d5d7f794-87hw4:2m,103Mi | 59d5d7f794-ld2xh:3m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788580847.5,12:00:47,7,6,70,1,2026-09-05T04:00:32Z,,,,10.0,617.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-ld2xh:2m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:4m,104Mi | 59d5d7f794-t5xw7:1m,103Mi"
1788580882.8,12:01:22,7,6,70,1,2026-09-05T04:00:32Z,6,0,0,8.0,618.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580898.5,12:01:38,6,6,70,1,2026-09-05T04:00:32Z,6,0,0,11.0,618.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-87hw4:3m,102Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:2m,102Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:3m,104Mi"
1788580914.1,12:01:54,6,6,70,1,2026-09-05T04:00:32Z,6,0,0,12.0,622.0,"59d5d7f794-2mpxn:3m,103Mi | 59d5d7f794-87hw4:3m,103Mi | 59d5d7f794-ld2xh:3m,104Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580929.7,12:02:09,6,6,70,1,2026-09-05T04:00:32Z,6,0,0,9.0,620.0,"59d5d7f794-2mpxn:3m,102Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:1m,103Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580945.2,12:02:25,6,6,70,1,2026-09-05T04:00:32Z,6,0,0,9.0,622.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-87hw4:1m,103Mi | 59d5d7f794-ld2xh:2m,104Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:3m,104Mi"
1788580960.8,12:02:40,6,5,70,1,2026-09-05T04:02:32Z,5,0,0,8.0,515.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-87hw4:2m,102Mi | 59d5d7f794-pm2xc:2m,103Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:1m,103Mi"
1788580976.4,12:02:56,6,5,70,1,2026-09-05T04:02:32Z,5,0,0,9.0,517.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-87hw4:2m,102Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788580991.9,12:03:11,6,5,70,1,2026-09-05T04:02:32Z,5,0,0,9.0,516.0,"59d5d7f794-2mpxn:3m,103Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:2m,103Mi"
1788581007.4,12:03:27,6,5,70,1,2026-09-05T04:02:32Z,5,0,0,7.0,514.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-87hw4:1m,102Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:1m,103Mi"
1788581023.0,12:03:43,,,,,,5,0,0,8.0,515.0,"59d5d7f794-2mpxn:2m,102Mi | 59d5d7f794-87hw4:2m,102Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788581058.4,12:04:18,5,5,70,1,2026-09-05T04:02:32Z,,,,5.0,414.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788581093.8,12:04:53,5,4,70,1,2026-09-05T04:04:32Z,4,0,0,7.0,415.0,"59d5d7f794-2mpxn:1m,103Mi | 59d5d7f794-pm2xc:3m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788581109.3,12:05:09,5,4,70,1,2026-09-05T04:04:32Z,4,0,0,8.0,412.0,"59d5d7f794-2mpxn:2m,103Mi | 59d5d7f794-pm2xc:2m,102Mi | 59d5d7f794-s99kg:3m,104Mi | 59d5d7f794-t5xw7:1m,103Mi"
1788581125.0,12:05:24,5,4,70,1,2026-09-05T04:04:32Z,4,0,0,4.0,413.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-pm2xc:1m,102Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788581140.5,12:05:40,4,4,70,1,2026-09-05T04:04:32Z,4,0,0,7.0,413.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:3m,104Mi | 59d5d7f794-t5xw7:2m,104Mi"
1788581155.9,12:05:55,4,4,70,1,2026-09-05T04:04:32Z,4,0,0,6.0,413.0,"59d5d7f794-2mpxn:2m,102Mi | 59d5d7f794-pm2xc:2m,103Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788581171.5,12:06:11,4,4,70,1,2026-09-05T04:04:32Z,4,0,0,7.0,411.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-pm2xc:3m,102Mi | 59d5d7f794-s99kg:1m,104Mi | 59d5d7f794-t5xw7:2m,103Mi"
1788581187.0,12:06:26,4,4,70,1,2026-09-05T04:04:32Z,4,0,0,4.0,414.0,"59d5d7f794-2mpxn:1m,102Mi | 59d5d7f794-pm2xc:1m,103Mi | 59d5d7f794-s99kg:1m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788581202.5,12:06:42,4,3,70,2,2026-09-05T04:06:32Z,3,0,0,5.0,311.0,"59d5d7f794-pm2xc:2m,102Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
1788581212.9,12:06:52,4,3,70,2,2026-09-05T04:06:32Z,3,0,0,5.0,311.0,"59d5d7f794-pm2xc:2m,102Mi | 59d5d7f794-s99kg:2m,105Mi | 59d5d7f794-t5xw7:1m,104Mi"
