seq,epoch_start,t_rel_s,latency_ms,status,ok,error
80,1788578948.331,21.756,786.89,200,True,
81,1788578948.532,21.958,814.49,200,True,
82,1788578945.349,18.774,4049.44,200,True,
83,1788578945.445,18.87,4169.43,200,True,
84,1788578949.398,22.824,469.42,200,True,
85,1788578945.766,19.191,4538.46,200,True,
86,1788578949.868,23.293,502.12,200,True,
87,1788578946.257,19.682,4444.17,200,True,
88,1788578950.701,24.126,440.93,200,True,
89,1788578946.432,19.858,4953.38,200,True,
90,1788578946.446,19.871,5326.79,200,True,
91,1788578951.142,24.567,760.34,200,True,
92,1788578951.386,24.811,799.17,200,True,
93,1788578946.851,20.276,5527.67,200,True,
94,1788578947.138,20.563,5640.92,200,True,
95,1788578952.185,25.61,800.1,200,True,
96,1788578952.379,25.804,910.51,200,True,
97,1788578948.13,21.556,5324.96,200,True,
98,1788578952.985,26.41,695.64,200,True,
99,1788578948.326,21.751,5441.72,200,True,
100,1788578953.681,27.106,497.22,200,True,
101,1788578949.118,22.543,5332.5,200,True,
102,1788578949.347,22.772,5405.59,200,True,
103,1788578954.178,27.603,696.33,200,True,
104,1788578949.614,23.04,5832.47,200,True,
105,1788578954.45,27.876,1091.04,200,True,
106,1788578950.304,23.729,5528.93,200,True,
107,1788578954.753,28.178,1186.32,200,True,
108,1788578950.37,23.795,6076.63,200,True,
109,1788578954.874,28.299,1690.95,200,True,
110,1788578951.773,25.198,5084.67,200,True,
111,1788578955.939,29.364,1027.06,200,True,
112,1788578956.565,29.99,726.64,200,True,
113,1788578951.902,25.327,5558.25,200,True,
114,1788578952.779,26.204,5176.5,200,True,
115,1788578953.289,26.715,5184.65,200,True,
116,1788578953.455,26.881,5522.95,200,True,
117,1788578958.978,32.404,509.01,200,True,
118,1788578953.767,27.193,5799.46,200,True,
119,1788578955.447,28.872,4534.08,200,True,
120,1788578959.487,32.913,888.49,200,True,
121,1788578955.541,28.967,4949.97,200,True,
122,1788578959.567,32.992,934.3,200,True,
123,1788578955.833,29.258,5257.13,200,True,
124,1788578959.981,33.406,1322.5,200,True,
125,1788578956.446,29.872,5041.97,200,True,
126,1788578960.376,33.801,1208.6,200,True,
127,1788578956.857,30.283,5319.38,200,True,
128,1788578960.491,33.917,1810.4,200,True,
129,1788578956.966,30.391,5607.39,200,True,
130,1788578960.501,33.926,2088.69,200,True,
131,1788578957.292,30.717,5893.85,200,True,
132,1788578961.09,34.515,2209.82,200,True,
133,1788578957.46,30.886,6106.44,200,True,
134,1788578961.303,34.729,2483.62,200,True,
135,1788578957.955,31.38,6317.96,200,True,
136,1788578961.488,34.914,2904.0,200,True,
137,1788578958.474,31.899,5996.99,200,True,
138,1788578961.584,35.01,3303.98,200,True,
139,1788578962.177,35.602,3214.77,200,True,
140,1788578965.391,38.817,414.33,200,True,
141,1788578962.302,35.727,3586.3,200,True,
142,1788578962.573,35.999,4001.1,200,True,
143,1788578965.806,39.231,980.47,200,True,
144,1788578962.59,36.015,4303.43,200,True,
145,1788578965.888,39.313,1069.64,200,True,
146,1788578963.186,36.611,4304.91,200,True,
147,1788578966.786,40.212,1080.31,200,True,
148,1788578966.893,40.319,981.42,200,True,
149,1788578963.3,36.725,4672.78,200,True,
150,1788578963.567,36.992,4996.17,200,True,
151,1788578966.958,40.383,1909.69,200,True,
152,1788578963.787,37.212,5181.07,200,True,
153,1788578967.491,40.916,1565.0,200,True,
154,1788578964.273,37.698,5285.96,200,True,
155,1788578967.867,41.292,2075.83,200,True,
156,1788578964.392,37.818,5665.56,200,True,
157,1788578968.867,42.293,1282.4,200,True,
158,1788578964.471,37.896,6081.22,200,True,
159,1788578969.559,42.984,1396.11,200,True,
160,1788578964.888,38.314,6165.49,200,True,
161,1788578970.15,43.575,1095.29,200,True,
162,1788578966.574,40.0,5064.18,200,True,
163,1788578970.955,44.38,768.89,200,True,
164,1788578967.875,41.3,4158.94,200,True,
165,1788578967.973,41.398,4658.29,200,True,
166,1788578968.563,41.988,4473.73,200,True,
167,1788578972.631,46.056,505.28,200,True,
168,1788578968.968,42.393,4667.11,200,True,
169,1788578969.056,42.481,4971.12,200,True,
170,1788578973.037,46.462,990.97,200,True,
171,1788578973.136,46.562,1078.43,200,True,
172,1788578969.942,43.368,4771.05,200,True,
173,1788578973.635,47.06,1381.77,200,True,
174,1788578970.058,43.483,4972.04,200,True,
175,1788578974.027,47.452,1289.22,200,True,
176,1788578970.552,43.978,5260.58,200,True,
177,1788578974.028,47.453,1979.38,200,True,
178,1788578971.054,44.479,5048.75,200,True,
179,1788578974.215,47.64,2184.21,200,True,
180,1788578971.245,44.67,5562.75,200,True,
181,1788578974.713,48.139,2274.49,200,True,
182,1788578971.639,45.064,5452.87,200,True,
183,1788578975.017,48.442,2462.02,200,True,
184,1788578971.724,45.149,6069.44,200,True,
185,1788578975.03,48.455,2944.89,200,True,
186,1788578972.034,45.459,5952.91,200,True,
187,1788578975.316,48.741,3163.68,200,True,
188,1788578975.813,49.238,3247.13,200,True,
189,1788578979.06,52.485,465.68,200,True,
190,1788578976.007,49.432,3552.08,200,True,
191,1788578979.559,52.984,490.75,200,True,
192,1788578976.103,49.528,3947.23,200,True,
193,1788578976.399,49.824,4240.7,200,True,
194,1788578980.05,53.475,980.42,200,True,
195,1788578976.808,50.233,4241.94,200,True,
196,1788578980.05,53.475,1091.96,200,True,
197,1788578976.988,50.413,4744.01,200,True,
198,1788578977.091,50.517,4946.06,200,True,
199,1788578980.64,54.065,1498.05,200,True,
200,1788578981.03,54.456,1110.93,200,True,
201,1788578981.142,54.567,1510.83,200,True,
202,1788578977.479,50.904,5338.11,200,True,
203,1788578977.793,51.219,5318.33,200,True,
204,1788578982.817,56.242,700.64,200,True,
205,1788578983.112,56.537,728.94,200,True,
206,1788578977.975,51.4,5930.2,200,True,
207,1788578977.987,51.412,6136.95,200,True,
208,1788578983.905,57.33,443.94,200,True,
209,1788578984.124,57.549,614.03,200,True,
210,1788578978.48,51.905,6515.25,200,True,
211,1788578979.526,52.951,5659.25,200,True,
212,1788578984.738,58.163,521.04,200,True,
213,1788578985.185,58.61,445.36,200,True,
214,1788578984.349,57.774,1383.75,200,True,
215,1788578984.995,58.42,849.44,200,True,
216,1788578981.05,54.475,4950.09,200,True,
217,1788578985.63,59.056,527.72,200,True,
218,1788578981.732,55.157,4447.61,200,True,
219,1788578985.844,59.27,510.59,200,True,
220,1788578985.733,59.158,630.44,200,True,
221,1788578986.355,59.78,513.77,200,True,
222,1788578986.0,59.425,966.81,200,True,
223,1788578982.037,55.463,5067.89,200,True,
224,1788578982.138,55.563,5058.64,200,True,
225,1788578987.105,60.531,454.91,200,True,
226,1788578986.869,60.294,943.52,200,True,
227,1788578986.967,60.392,1046.91,200,True,
228,1788578982.141,55.567,6063.87,200,True,
229,1788578982.653,56.078,5570.47,200,True,
230,1788578988.014,61.439,806.39,200,True,
231,1788578987.196,60.622,1655.37,200,True,
232,1788578987.56,60.986,1406.86,200,True,
233,1788578988.205,61.63,822.33,200,True,
234,1788578988.82,62.245,458.8,200,True,
235,1788578983.518,56.943,5795.21,200,True,
236,1788578983.841,57.266,5476.21,200,True,
237,1788578987.812,61.237,2118.74,200,True,
238,1788578988.967,62.392,1002.78,200,True,
239,1788578989.313,62.738,948.58,200,True,
240,1788578989.317,62.742,968.58,200,True,
241,1788578985.259,58.684,5155.14,200,True,
242,1788578986.158,59.583,4258.64,200,True,
243,1788578989.931,63.356,636.63,200,True,
244,1788578990.414,63.839,571.69,200,True,
245,1788578990.262,63.687,835.17,200,True,
246,1788578989.97,63.395,1300.51,200,True,
247,1788578990.417,63.842,914.54,200,True,
248,1788578990.285,63.711,1068.42,200,True,
249,1788578986.363,59.788,5061.59,200,True,
250,1788578986.18,59.605,5330.18,200,True,
251,1788578990.985,64.411,748.9,200,True,
252,1788578991.097,64.522,701.06,200,True,
253,1788578991.27,64.696,921.02,200,True,
254,1788578990.568,63.993,1626.86,200,True,
255,1788578991.798,65.223,661.53,200,True,
256,1788578991.331,64.756,1169.35,200,True,
257,1788578988.223,61.648,4289.43,200,True,
258,1788578988.852,62.277,3673.88,200,True,
259,1788578991.354,64.779,1521.33,200,True,
260,1788578992.191,65.617,901.11,200,True,
261,1788578991.734,65.16,1459.38,200,True,
262,1788578991.425,64.85,1847.91,200,True,
263,1788578989.027,62.453,4492.91,200,True,
264,1788578989.279,62.704,4266.26,200,True,
265,1788578992.501,65.926,1075.55,200,True,
266,1788578992.194,65.62,1399.71,200,True,
267,1788578991.51,64.935,2368.32,200,True,
268,1788578993.093,66.518,989.4,200,True,
269,1788578992.459,65.885,1768.42,200,True,
270,1788578992.513,65.938,1717.14,200,True,
271,1788578993.273,66.698,1281.85,200,True,
272,1788578992.526,65.951,2064.44,200,True,
273,1788578992.875,66.3,2155.86,200,True,
274,1788578993.545,66.97,1538.92,200,True,
275,1788578993.194,66.619,2028.05,200,True,
276,1788578993.52,66.946,1707.51,200,True,
277,1788578993.576,67.001,1973.2,200,True,
278,1788578995.084,68.509,525.37,200,True,
279,1788578993.594,67.019,2034.45,200,True,
280,1788578993.878,67.303,2144.4,200,True,
281,1788578994.59,68.015,1485.31,200,True,
282,1788578994.228,67.653,1996.82,200,True,
283,1788578994.082,67.507,2185.14,200,True,
284,1788578995.609,69.035,902.48,200,True,
285,1788578995.222,68.647,1346.19,200,True,
286,1788578995.031,68.456,1597.13,200,True,
287,1788578995.629,69.054,1084.54,200,True,
288,1788578994.23,67.655,2788.26,200,True,
289,1788578996.022,69.448,1119.73,200,True,
290,1788578995.228,68.653,2086.68,200,True,
291,1788578994.555,67.98,2795.22,200,True,
292,1788578996.225,69.65,1244.68,200,True,
293,1788578996.075,69.501,1434.28,200,True,
294,1788578995.549,68.975,2029.6,200,True,
295,1788578996.568,69.993,1228.84,200,True,
296,1788578996.267,69.692,1675.13,200,True,
297,1788578996.628,70.053,1511.8,200,True,
298,1788578997.018,70.443,1300.93,200,True,
299,1788578996.713,70.138,1728.79,200,True,
300,1788578997.469,70.894,1034.97,200,True,
301,1788578996.512,69.937,1999.66,200,True,
302,1788578997.35,70.775,1259.52,200,True,
303,1788578997.579,71.004,1311.1,200,True,
304,1788578997.142,70.567,1800.54,200,True,
305,1788578998.319,71.744,896.19,200,True,
306,1788578997.51,70.935,1735.56,200,True,
307,1788578997.797,71.222,1476.51,200,True,
308,1788578998.14,71.565,1210.14,200,True,
309,1788578997.315,70.74,2228.21,200,True,
310,1788578997.942,71.367,1759.67,200,True,
311,1788578999.35,72.775,468.86,200,True,
312,1788578998.943,72.368,890.99,200,True,
313,1788578998.442,71.867,1778.83,200,True,
314,1788578998.504,71.929,1796.45,200,True,
315,1788578999.819,73.244,503.66,200,True,
316,1788578998.89,72.315,1451.19,200,True,
317,1788578998.512,71.937,2177.03,200,True,
318,1788579000.221,73.646,919.53,200,True,
319,1788579000.323,73.748,916.12,200,True,
320,1788578999.273,72.699,2038.56,200,True,
321,1788578999.245,72.67,2086.1,200,True,
322,1788578998.609,72.035,2750.93,200,True,
323,1788578999.215,72.64,2441.8,200,True,
324,1788579000.341,73.766,1773.06,200,True,
325,1788579001.36,74.785,890.24,200,True,
326,1788578999.543,72.968,2739.5,200,True,
327,1788579001.312,74.737,1018.99,200,True,
328,1788578999.702,73.127,2632.3,200,True,
329,1788578999.834,73.259,2814.64,200,True,
330,1788579002.114,75.539,833.72,200,True,
331,1788579001.331,74.757,1693.24,200,True,
332,1788579002.251,75.676,1015.43,200,True,
333,1788579000.301,73.726,3032.12,200,True,
334,1788579002.648,76.074,754.6,200,True,
335,1788579000.689,74.114,2944.68,200,True,
336,1788579003.333,76.758,442.62,200,True,
337,1788579002.282,75.708,1677.58,200,True,
338,1788579001.14,74.565,3130.31,200,True,
339,1788579002.331,75.756,2011.13,200,True,
340,1788579003.96,77.385,441.57,200,True,
341,1788579001.239,74.664,3388.37,200,True,
342,1788579004.271,77.696,440.54,200,True,
343,1788579002.948,76.373,2096.59,200,True,
344,1788579004.711,78.136,448.54,200,True,
345,1788579001.657,75.082,3655.2,200,True,
346,1788579003.403,76.828,1926.17,200,True,
347,1788579002.334,75.759,3280.81,200,True,
348,1788579005.16,78.585,496.82,200,True,
349,1788579005.615,79.04,468.48,200,True,
350,1788579003.633,77.058,2492.17,200,True,
351,1788579003.775,77.201,2559.94,200,True,
352,1788579003.025,76.45,3415.61,200,True,
353,1788579003.266,76.691,3268.35,200,True,
354,1788579006.083,79.509,499.85,200,True,
355,1788579006.335,79.761,702.99,200,True,
356,1788579004.401,77.827,2716.42,200,True,
357,1788579006.534,79.96,796.28,200,True,
358,1788579004.627,78.052,2792.83,200,True,
359,1788579005.045,78.47,2450.99,200,True,
360,1788579007.118,80.543,442.48,200,True,
361,1788579004.342,77.767,3380.26,200,True,
362,1788579006.125,79.551,1983.24,200,True,
363,1788579007.722,81.147,529.48,200,True,
364,1788579005.312,78.737,3113.13,200,True,
365,1788579007.038,80.464,1466.78,200,True,
366,1788579005.329,78.754,3397.3,200,True,
367,1788579008.109,81.534,1033.59,200,True,
368,1788579007.42,80.845,1783.73,200,True,
369,1788579008.252,81.677,986.34,200,True,
370,1788579007.496,80.921,1998.7,200,True,
371,1788579005.656,79.082,3846.13,200,True,
372,1788579009.204,82.629,506.81,200,True,
373,1788579006.44,79.865,3332.43,200,True,
374,1788579008.505,81.93,1635.35,200,True,
375,1788579009.142,82.567,1113.66,200,True,
376,1788579007.56,80.986,2731.99,200,True,
377,1788579009.238,82.663,1350.29,200,True,
378,1788579006.583,80.009,4012.66,200,True,
379,1788579010.256,83.681,450.62,200,True,
380,1788579007.331,80.756,3555.77,200,True,
381,1788579009.494,82.919,1742.18,200,True,
382,1788579010.14,83.566,1095.98,200,True,
383,1788579009.503,82.928,1864.15,200,True,
384,1788579008.425,81.85,3130.13,200,True,
385,1788579009.773,83.198,1913.97,200,True,
386,1788579008.726,82.152,3255.85,200,True,
387,1788579010.292,83.718,1779.49,200,True,
388,1788579011.236,84.662,879.56,200,True,
389,1788579011.236,84.662,979.75,200,True,
390,1788579010.588,84.014,1737.5,200,True,
391,1788579010.596,84.021,1811.56,200,True,
392,1788579009.711,83.136,2867.8,200,True,
393,1788579012.072,85.497,973.08,200,True,
394,1788579010.707,84.132,2422.45,200,True,
395,1788579011.367,84.792,1829.75,200,True,
396,1788579012.116,85.541,1148.89,200,True,
397,1788579011.555,84.981,1750.8,200,True,
398,1788579011.982,85.408,1333.67,200,True,
399,1788579012.216,85.641,1153.48,200,True,
400,1788579010.886,84.312,2520.8,200,True,
401,1788579013.37,86.795,491.32,200,True,
402,1788579012.408,85.833,1623.9,200,True,
403,1788579011.687,85.112,2510.52,200,True,
404,1788579012.578,86.004,1707.9,200,True,
405,1788579013.045,86.47,1356.54,200,True,
406,1788579013.129,86.554,1300.73,200,True,
407,1788579012.326,85.751,2173.37,200,True,
408,1788579014.197,87.622,452.12,200,True,
409,1788579013.265,86.69,1761.39,200,True,
410,1788579013.861,87.286,1413.34,200,True,
411,1788579014.286,87.711,1005.87,200,True,
412,1788579013.196,86.622,2198.39,200,True,
413,1788579013.306,86.731,2193.12,200,True,
414,1788579014.43,87.855,1106.96,200,True,
415,1788579015.026,88.452,765.93,200,True,
416,1788579015.499,88.925,447.29,200,True,
417,1788579014.499,87.924,1522.57,200,True,
418,1788579013.316,86.741,3157.17,200,True,
419,1788579015.947,89.372,578.41,200,True,
420,1788579016.022,89.447,532.21,200,True,
421,1788579013.407,86.832,3182.69,200,True,
422,1788579015.274,88.7,1370.4,200,True,
423,1788579016.59,90.015,463.16,200,True,
424,1788579015.292,88.717,1842.76,200,True,
425,1788579015.537,88.962,1919.39,200,True,
426,1788579014.031,87.457,3474.65,200,True,
427,1788579014.401,87.827,3202.85,200,True,
428,1788579017.135,90.56,532.52,200,True,
429,1788579017.667,91.093,457.01,200,True,
430,1788579017.604,91.03,568.16,200,True,
431,1788579014.649,88.074,3768.96,200,True,
432,1788579015.395,88.82,3396.82,200,True,
433,1788579015.792,89.217,3605.69,200,True,
434,1788579016.473,89.898,3351.46,200,True,
435,1788579019.398,92.823,479.73,200,True,
436,1788579019.825,93.25,558.04,200,True,
437,1788579016.525,89.95,3896.97,200,True,
438,1788579016.554,89.979,4259.97,200,True,
439,1788579016.645,90.07,4794.68,200,True,
440,1788579021.439,94.865,451.97,200,True,
441,1788579017.053,90.478,4862.13,200,True,
442,1788579021.915,95.34,484.54,200,True,
443,1788579017.456,90.881,4955.72,200,True,
444,1788579017.506,90.931,5518.5,200,True,
445,1788579022.4,95.825,888.15,200,True,
446,1788579018.124,91.55,5214.52,200,True,
447,1788579022.412,95.837,965.42,200,True,
448,1788579023.025,96.45,484.44,200,True,
449,1788579023.509,96.934,502.79,200,True,
450,1788579018.172,91.598,5862.45,200,True,
451,1788579023.339,96.764,943.02,200,True,
452,1788579018.418,91.843,5917.51,200,True,
453,1788579023.377,96.802,1084.35,200,True,
454,1788579024.012,97.437,509.61,200,True,
455,1788579018.792,92.217,6246.2,200,True,
456,1788579024.336,97.761,809.69,200,True,
457,1788579024.035,97.46,1330.18,200,True,
458,1788579019.878,93.303,5547.09,200,True,
459,1788579024.521,97.947,955.05,200,True,
460,1788579024.282,97.707,1196.99,200,True,
461,1788579025.425,98.85,450.1,200,True,
462,1788579020.383,93.808,5649.47,200,True,
463,1788579025.038,98.463,1030.25,200,True,
464,1788579024.462,97.887,1897.12,200,True,
465,1788579020.422,93.847,5970.81,200,True,
466,1788579026.032,99.457,582.38,200,True,
467,1788579025.476,98.902,1179.77,200,True,
468,1788579025.145,98.571,1589.46,200,True,
469,1788579025.365,98.79,1676.3,200,True,
470,1788579020.814,94.239,6282.4,200,True,
471,1788579025.479,98.904,1882.04,200,True,
472,1788579026.359,99.784,1052.66,200,True,
473,1788579021.891,95.317,5601.0,200,True,
474,1788579026.393,99.818,1307.47,200,True,
475,1788579025.875,99.3,1876.55,200,True,
476,1788579023.288,96.713,4530.58,200,True,
477,1788579026.068,99.493,1759.35,200,True,
478,1788579026.614,100.04,1323.35,200,True,
479,1788579026.656,100.081,1692.36,200,True,
480,1788579027.041,100.467,1449.01,200,True,
481,1788579027.096,100.522,1603.39,200,True,
482,1788579027.361,100.786,1493.89,200,True,
483,1788579026.735,100.16,2120.05,200,True,
484,1788579027.492,100.918,1440.29,200,True,
485,1788579028.349,101.774,998.85,200,True,
486,1788579028.49,101.916,938.91,200,True,
487,1788579027.411,100.837,2086.2,200,True,
488,1788579027.7,101.125,1994.18,200,True,
489,1788579028.855,102.28,889.71,200,True,
490,1788579029.347,102.773,452.88,200,True,
491,1788579029.8,103.226,442.36,200,True,
492,1788579029.498,102.923,952.76,200,True,
493,1788579027.751,101.177,2737.69,200,True,
494,1788579027.818,101.244,2878.87,200,True,
495,1788579029.694,103.12,1053.08,200,True,
496,1788579030.45,103.875,557.56,200,True,
497,1788579030.748,104.173,664.02,200,True,
498,1788579029.745,103.17,1691.75,200,True,
499,1788579027.827,101.253,3705.18,200,True,
500,1788579027.938,101.363,3831.02,200,True,
501,1788579030.243,103.668,1577.21,200,True,
502,1788579031.412,104.837,648.32,200,True,
503,1788579031.82,105.245,522.24,200,True,
504,1788579031.769,105.194,718.22,200,True,
505,1788579030.489,103.914,2025.81,200,True,
506,1788579031.436,104.862,1217.41,200,True,
507,1788579028.7,102.125,3967.76,200,True,
508,1788579028.855,102.28,3872.0,200,True,
509,1788579032.342,105.767,839.57,200,True,
510,1788579032.515,105.94,817.3,200,True,
511,1788579032.727,106.152,736.95,200,True,
512,1788579032.654,106.079,990.1,200,True,
513,1788579028.933,102.358,4728.97,200,True,
514,1788579029.429,102.855,4334.86,200,True,
515,1788579033.644,107.069,499.38,200,True,
516,1788579033.764,107.189,447.76,200,True,
517,1788579032.668,106.093,1737.86,200,True,
518,1788579033.182,106.607,1355.62,200,True,
519,1788579030.697,104.122,3960.83,200,True,
520,1788579031.008,104.433,3742.74,200,True,
521,1788579034.143,107.568,993.05,200,True,
522,1788579034.212,107.637,951.76,200,True,
523,1788579034.758,108.183,510.61,200,True,
524,1788579035.136,108.561,558.46,200,True,
525,1788579031.533,104.958,4208.15,200,True,
526,1788579032.06,105.485,3736.84,200,True,
527,1788579034.537,107.963,1510.95,200,True,
528,1788579034.658,108.083,1569.89,200,True,
529,1788579035.797,109.222,431.83,200,True,
530,1788579035.695,109.12,677.01,200,True,
531,1788579036.048,109.474,646.85,200,True,
532,1788579032.487,105.912,4245.01,200,True,
533,1788579036.229,109.654,545.07,200,True,
534,1788579033.332,106.757,3495.88,200,True,
535,1788579035.741,109.166,1371.17,200,True,
536,1788579036.228,109.653,915.55,200,True,
537,1788579036.774,110.199,902.67,200,True,
538,1788579033.464,106.889,4312.89,200,True,
539,1788579036.828,110.253,1015.21,200,True,
540,1788579033.662,107.087,4214.98,200,True,
541,1788579036.695,110.12,1409.34,200,True,
542,1788579036.372,109.797,1834.46,200,True,
543,1788579037.843,111.269,458.72,200,True,
544,1788579037.112,110.537,1553.57,200,True,
545,1788579037.676,111.101,1105.0,200,True,
546,1788579034.405,107.831,4405.79,200,True,
547,1788579035.164,108.589,3704.29,200,True,
548,1788579036.732,110.157,2381.76,200,True,
549,1788579038.666,112.091,487.13,200,True,
550,1788579037.144,110.569,2046.21,200,True,
551,1788579039.19,112.615,467.75,200,True,
552,1788579038.206,111.631,1597.16,200,True,
553,1788579035.268,108.694,4690.42,200,True,
554,1788579037.777,111.202,2304.68,200,True,
555,1788579039.657,113.083,497.88,200,True,
556,1788579037.877,111.302,2329.72,200,True,
557,1788579038.302,111.727,2578.17,200,True,
558,1788579038.781,112.206,2210.71,200,True,
559,1788579038.104,111.53,2895.78,200,True,
560,1788579038.868,112.293,2415.35,200,True,
561,1788579040.992,114.417,441.87,200,True,
562,1788579040.88,114.305,738.32,200,True,
563,1788579039.153,112.578,2525.57,200,True,
564,1788579038.811,112.236,3025.03,200,True,
565,1788579041.0,114.426,942.96,200,True,
566,1788579039.114,112.539,2963.02,200,True,
567,1788579041.618,115.044,513.33,200,True,
568,1788579041.283,114.709,1333.22,200,True,
569,1788579039.803,113.229,3158.17,200,True,
570,1788579042.077,115.502,898.58,200,True,
571,1788579041.678,115.103,1330.38,200,True,
572,1788579042.132,115.557,953.59,200,True,
573,1788579039.959,113.384,3193.23,200,True,
574,1788579042.975,116.401,442.71,200,True,
575,1788579041.836,115.261,1770.02,200,True,
576,1788579040.081,113.507,3935.07,200,True,
577,1788579043.009,116.434,1049.82,200,True,
578,1788579041.943,115.368,2143.13,200,True,
579,1788579043.606,117.031,497.13,200,True,
580,1788579043.152,116.577,1008.76,200,True,
581,1788579040.155,113.581,4056.83,200,True,
582,1788579042.617,116.042,2082.05,200,True,
583,1788579042.962,116.387,1933.02,200,True,
584,1788579040.206,113.632,4838.21,200,True,
585,1788579044.058,117.484,990.91,200,True,
586,1788579044.103,117.529,1012.94,200,True,
587,1788579044.161,117.586,988.53,200,True,
588,1788579041.434,114.859,3809.63,200,True,
589,1788579044.699,118.124,585.26,200,True,
590,1788579044.086,117.512,1520.24,200,True,
591,1788579044.895,118.32,790.88,200,True,
592,1788579045.116,118.542,779.23,200,True,
593,1788579045.049,118.475,864.08,200,True,
594,1788579044.212,117.637,1702.76,200,True,
595,1788579043.085,116.511,3131.42,200,True,
596,1788579045.607,119.032,629.74,200,True,
597,1788579045.243,118.669,1007.23,200,True,
598,1788579043.418,116.843,2902.5,200,True,
599,1788579045.149,118.575,1219.1,200,True,
600,1788579045.915,119.34,556.58,200,True,
601,1788579045.045,118.47,1441.61,200,True,
602,1788579045.913,119.339,920.21,200,True,
603,1788579045.284,118.709,1597.3,200,True,
604,1788579046.217,119.642,910.23,200,True,
605,1788579044.016,117.442,3206.47,200,True,
606,1788579045.896,119.321,1345.5,200,True,
607,1788579045.685,119.111,1592.05,200,True,
608,1788579046.251,119.676,1115.18,200,True,
609,1788579046.369,119.794,1197.61,200,True,
610,1788579047.127,120.552,528.82,200,True,
611,1788579047.241,120.666,449.28,200,True,
612,1788579046.472,119.897,1411.3,200,True,
613,1788579047.366,120.791,559.92,200,True,
